review_text,label
"This is seriously one of the best low budget, B movies that I have ever seen. I am not one to stand up and cheer during a movie, but this one was definitely worth it. Obviously the premise is that there is a bed that eats people, well...eats is a subjective term I guess, it really secretes acid bubbles to suck the victims into itself and dissolves them in it's acidy goodness. The best part of this movie is that William Russ is one of the main characters. The typical family man actually started his career with this movie...and an afro. There is plenty of nudity in this flick, so obviously not for the children, but that should not deter anyone from seeing this movie. It is my belief that everyone needs a little Death Bed in their lives at some point or other, it's best to get it sooner than later.",1
"At initial thought, the concept of this show seemed to be a joke and a gag, just for Stan Lee's amusement. I expected nothing more than a sleazy, animated version of Barb Wire with low production values, much like those short pieces of crap you see on Adult Swim for short term amusement, but can never taken too seriously. Boy was I wrong!<br /><br />Stripperella has even better production values than similar Marvel Toons. The animation is very good and it seems that they've taken this series very seriously and given it a full effort to make it a professional production as possible.<br /><br />The humor is good too, on the sexy, suggestive and sleazy side. It is very similar if not exactly like the Simpsons style. You may encounter clichés and a lot of predictable humor but its still fun nevertheless. If this were running today, I'd surely see it regularly. Its surprisingly one of the better toons ever made.",1
Born Bad is a well put together crime drama about a group of teenage kids. Teens as well as young adults would find this movie well acted and entertaining. The movie is similar to The Black Circle Boys in the sense that a bunch of teenage boys go around their town making up their own rules and not caring about the consequences.,1
"A beautiful new print of ""Zabriskie Point"" is playing in Paris and seems to be doing well in the Latin Quarter. It's time for a full evaluation of the film. Let's hope that the new print means that a DVD with some insightful ""extras"" will be out in the near future.<br /><br />I remember watching ZP when it came out and thought it was a crashing bore. This time around I was totally awed and would classify it as a ""near-miss"" masterpiece. The first part of the movie is a time capsule of late '60's Los Angeles, I lived there then, and Antonioni did a masterful job of capturing the essence of the place. Kudos to production designer Dean Tavoularis who found some incredible locations and did outstanding work.<br /><br />The print I saw runs 1 hour 50 minutes. It is forbidden to those under 16 (or 18, I can't remember). I suspect there is quite a bit of restored footage in this print. SPOILER -- I wonder how much of the desert sex scene was originally cut. What appears today seems rather tame by current standards.<br /><br />There is no soundtrack music until almost 1 hour into the film. Before we hear extraneous noise such as radio broadcasts, etc. Antonioni was very daring to do this. I remember how much was made at the time of the lack of acting skills of non-actors Mark Frechette and Daria Halprin. This time Frechette did not bother me. Halprin is weaker but gradually improves as the film continues.<br /><br />Much of the student riot footage looks like stock footage to me. One shot is in a different aspect ratio & distorted by the wide screen. Of course, there is actual staged footage, but not all that much.<br /><br />I'm still trying to figure out how Antonioni did some of the shots of Frechette flying the plane. It looks like he really did some of the flying - there's no blue screen or double in some shots.<br /><br />I hope to get back to see the film a second time. Recommended highly to all Antonioni fans.",1
"Personally I couldn't get into 'This is Not a Love Song', its a brilliant film and there's a great story line to it, I just found myself checking the time on my phone every two minuets to see how much was left of the film.<br /><br />I love the relationship between Spike and Heaton, there that close they depend on each other to get along in life. At the same time I wish the relationship was more than what it is. Heaton is in love with spike, but Spike Ibsen't in love with Heaton, or he doesn't know how to love him. The acts of betrayal, on both parts, have a big effect on the two men. They are both devastated by the fact that the other ran away and abandoned them, at a time when they truly needed each other for survival.",1
"Just to mention one more thing about Gentleman Jim. I agree with all the assessments that make this among Errol Flynn's greatest outings in a career of great outings. I would think this role playing boxer Jim Corbett is more like his real personality than the swashbucklers he was typecast as. Flynn seemed like a party animal from his memoirs and was one guy whose real life was more exciting than his screen life. The extra thing I wanted to point out is notice the great montages, transitions, and still inserts that punctuate the film. Although the director was Raoul Walsh, a frequent collaborator with Flynn, with cinematographer Sid Hickox, the montages were made up by an up and coming editor named Don Siegel. I never knew Siegel went that far back but he's listed right in the credits. He would go on to a great career as action director himself.",1
"Deliverance is a stunning thriller, every bit as exciting as any good thriller should aspire to be but also stomach-churningly frightening. Though it is not a horror movie, it is just as terrifying as any classic horror film. The very thought of being a normal red-blooded male enjoying an adventure weekend miles from any form of civilisation, only to be captured and sodomised by a couple of violent hillbillies, is surely the worst nightmare of 99.9% of the world's population. It would have been easy for Deliverance to slip into exploitation territory, but John Boorman has cleverly avoided the temptation to go down such a route and has made a film that explores, questions and challenges the very meaning of masculinity. With so many films, you come away wishing to heaven that you could step into the hero's shoes, performing heroic deeds and saving the day and getting the girl.... but with Deliverance, you come away praying to God that you'll never have to experience what these four protagonists go through.<br /><br />Four city guys - Ed (Jon Voight), Lewis (Burt Reynolds), Drew (Ronny Cox) and Bobby (Ned Beatty) - head out into the wilderness to spend a few days canoing down a soon-to-be-dammed river. The guys are riding the rapids in pairs, and Ed and Bobby inadvertently get a little too far ahead of the others so they pull in to the riverside and await their pals in the adjacent woodland. Here, they fall foul of two local woodlanders (Bill McKinney and Herbert Coward), who tie Ed to a tree, while one of them strips and rapes Bobby instructing him, perversely, to ""squeal like a pig"". Lewis and Drew arrive unseen and Lewis, being a fair archer, kills the rapist while the other hillbilly beats a hasty retreat into the forest. Under great emotional stress, the four canoeists decide to conceal the event and get out of the area. But they find the river increasingly dangerous to negotiate as they journey downstream, and the risk to their lives heightens when the surviving hillbilly returns to take shots at them with his rifle from some unseen vantage point in the rocky cliffs beside the river.<br /><br />Deliverance is very powerful as a survival tale, but even more powerful (and disturbing) as a study of macho attitudes being torn apart and left in humiliated tatters. Though all the performances are remarkable, one must take particular note of Beatty's efforts in a role that many actors would've turned down. The film is very similar thematically to the 1971 film Straw Dogs - both films deal with terrifying sexual violence in isolated locales, and in both the eventual violent revenge exacted by the victim does not result in any sense of satisfaction. The backdrop of the rugged countryside in Deliverance is beautiful to look at, but it also adds to the tension by placing the four canoeists in a setting where they are at the mercy of the hillbillies and the landscape, with nobody to rely on other than themselves. This truly is suspenseful film-making at its finest.",1
"What are the movies? I mean.. what are movies made for? Shootings? Killings? NO. They are made for life stories and this is what this movie does. It presents how the life has changed between two ages. The father and a son, the father being in a need of a job and asking the son for help.<br /><br />Although there is another generation, there are some characteristics which remain including the caress for the family.<br /><br />The main subject is, in my opinion the love of the son to the father and vice-versa.<br /><br />The movie is consisted of ONLY one dialog but that dialog is more than I could ever wanted. This movie is a pure art! Once again, after ""Marfa si Banii"", Cristi Puiu delivers us another beautiful movie. Well done !",1
"Origins of the Care Bears & their Cousins. If you saw the original film you'll notice a discrepancy. The Cousins are raised with the Care Bears, rather than meeting them later. However I have no problems with that, preferring to treat the films as separate interpretations. The babies are adorable and it's fun watching them play and grow. My favourite is Swift Heart Rabbit. The villain is a delightfully menacing shapeshifter. I could empathise with the three children since I was never good at sports either. Cree Summer is excellent as Christy. The songs are sweet and memorable. If you have an open heart, love the toys or enjoyed the original, this is not to be missed. 9/10",1
"This series is set a year after the mission to Abydos in the movie Stargate. It explains a lot of the stuff that the movie neglected to mention. Such as, how was the Stargate activated without a human computer? Where did the Goa'uld (Ra's race) come from? How many are there? <br /><br />The first episode has a retired Jack O'Neill (spelled with 2 Ls) recalled to active duty by General George Hammond due to an attack by the shut down Stargate from Apophis, a powerful Goa'uld who killed four men and kidnapped one woman. We meet Samantha Carter, a brilliant scientist who claims that she should have gone through the Stargate the first time, and is determined to go through now. We find out that Daniel got married on Abydos, and that there are hundreds of Gate addresses that they can dial. Then Daniel's wife gets captured by Apophis and becomes his new queen. <br /><br />It continues in the second episode where General Hammond announces the formation of the SGC which includes nine teams, in which Jack's team will be SG-1 which consists of Jack, Samantha and Daniel. They go to Chulak, a Goa'uld homeworld to rescue Daniel's wife and another one captured at Abydos named Ska'ra. They get captured, and just as Apophis gives the order to kill them and many other prisoners, a Jaffa named Teal'c, First Prime of Apophis, saves them and goes to Earth with them, where he is made part of SG-1. <br /><br />That was only the beginning of the adventure. In the course of the show they have gone to the past and future, gotten transported to alternate realities, swapped bodies, grown old, met alien races which include a rebel alliance of Goa'uld called the Tok'ra, in which Samantha's Dad becomes a member, the Asgard, a cute little race in which we see Thor most often (he's Jack's buddy),and avoid global disaster by the skin of their teeth countless times.<br /><br />The show was recently canceled, but lasted ten seasons. In season nine, a new enemy called the Ori came in flaunting brand new powers, new dangers and bringing to light new mysteries surrounding the Stargate and its creators, the Ancients. Season nine and ten also saw the introduction to two new characters, Ben Browder as Cameron Mitchell, the new leader of SG-1 and Claudia Black as Vala MalDoran, a female human from another world who brings a new sense of fun to the team. <br /><br />Very well-produced, interesting characters, fantastic Special effects and a subtle love interest between Samantha and Jack, this one has it all. A different way of travelling the galaxy, and different kinds of adventures, this is one show you don't want to miss. Unlock the gate and step through. You won't regret it!",1
"An Eko-centric episode the ""?"" explores the aftermath of the tragic events that rocked the castaways in the previous one. As the main characters John, Locke, Sawyer, Kate and Hurley come to terms with the incident in the hatch, Locke and Eko set out to find out where Henry took off to. As it turns out Eko is on a mission of his own trying to figure out the symbol ? which Locke had drawn on his sketch. We see flashes of Eko's life in Sydney as a priest who comes in contact with his brother through a stranger. We also witness the tragedy that struck the hatch boil down to a room temperature as Michael continues to remain a mystery.<br /><br />An excellent LOST episode with many interesting turns.",1
"I guess Melville intended this movie to be the definition of the cool; it has the cool approach of the late '60s/ early '70s thrillersthe same discrete quirkiness. LE CERCLE ROUGE, a bitter and fatalist story, is also the playground of Delon, Bourvil, Volonté and Montand in defining roles.<br /><br />Bourvil is a cop who has in his flat three cats and a daily routine. Delon is a hoodlum. Montand is a sick, failed cop. Volonté plays an escaped suspect. LE CERCLE ROUGE is of course far above a heist movie; Melville uses his techniques long wordless detailed depictions of every step of the heist, etc.. Yet this particular action drama is far better than his other moviesand it's very unlikely them by being so much better. The look of LE CERCLE ROUGE is very peculiar to Melville, very Melvillian.<br /><br />Delon was sharp and cool; Bourvil brings his craft, and Montand makes maybe the finest role of this movie; his performance has an unexpected warmth .<br /><br />On the other hand, the characters are barely sketched, no more than strictly necessary, and are personae. Or masks; yet the portrayal is inspired, economic but suggestive.<br /><br />Another of the movies that prove Delon to be a good, a very good actor; and the fact that he's not a genius does not imply that he ought to be despised as a fourth rate actor. He's good, he can bear the proximity of a Bourvil and Montand.<br /><br />Only ten yrs. before LE CERCLE ROUGE, Melville was doing, towards the end of the '50s, a boring overlong insipid noir pastiche (starring himself)and after only a decade, here he is, in full form, with this quite amazing action drama. Stylistically, it's a success.<br /><br />Before seeing LE CERCLE ROUGE, I was not a Melvillian fan; now I guess I rather am one.<br /><br />LE CERCLE ROUGE is a dramanamely, an action drama, one of the most exigent genres. Melville scores.",1
"I saw it in a posh movie theater where the audience is usually white, educated, and urban. The showing I attended had a sprinkling of African-Americans, and it made the difference in audience-reaction between the two groups a wonderful social commentary on the state of race relations in this country. Basically, the white folks were AFRAID to laugh or laughed nervously at the funny bits --and there are many! -- because they'd be ""laughting at Blacks"", while the Blacks also stayed pretty silent because many couldn't laugh at themselves in front of the whites. <br /><br />I, on the other hand, being Asian (and thus belonging to neither group), had a great time viewing this satire of rap culture and its egos/trappings/values/pseudo-philosophies. The cast is talented and does at great job becoming the characters portrayed. The songs are too funny to be believed.<br /><br />This film is one of the best pseudo-documentaries to come along, including ""A Mighty Wind""",1
"What can I say? An excellent end to an excellent series! It never quite got the exposure it deserved in Asia, but by far, the best cop show with the best writing and the best cast on televison. EVER! The end of a great era. Sorry to see you go...",1
"This is the kind of movie that I grew up on. It is great family fun, that the kids love and the parents enjoy as well. I wish more films like this were made. It's a great story about a little boy who raises a Bull with his mother and sister, and shows it all the way up to the National Grand Championship, where he wins! Then he's scared that someone's going to barbecue his bull, so he kidnaps it and heads home with it. I was really excited when I first saw this film in the theater and was surprised to see George Strait, Julia Roberts and Bruce Willis in this little film. The music was great with all kinds of huge country names like Willie Nelson and the Dixie Chicks. Anyone who doesn't enjoy this movie, doesn't have any children or never was a kid them self.",1
"I got a few laughs out of this one, more than a lot of other so called comedies. The big ship was a knockout and getting to see a lot of it's scenery was fun: as was getting to see some of Dyan Cannon's curves. This wasn't the height of Lemmon's and Mattheau's career, but it wasn't a total dog as some suggest.",1
"In Spain, the former sailor Ramón Sampedro (Javier Bardem) has been quadriplegic for twenty-eight years and is fighting in court for his right of practicing euthanasia through an association that defends the freedom of choice and leaded by his friend Géne (Clara Segura). Ramón is introduced to the lawyer that is defending his cause, Julia (Belén Rueda), who has a degenerative fatal disease; and meets Rosa (Lola Dueñas), a lonely worker that has been abused by men. Their relationship changes the behavior and viewpoint of life of Rosa and Julia.<br /><br />The Chilean Alejandro Amenábar is, in my opinion, one of the best contemporary directors. His filmography released in Brazil is composed by excellent and original movies: ""Abre Los Ojos"", ""Tesis"", ""The Others"" and ""Mar Adentro"". Javier Bardem is probably the best actor in Spain in the present days. Their association produced this sensitive drama about a very polemic theme, the right of committing euthanasia. This drama is never corny or depressive, since the screenplay uses humor as a relieve valve in the most dramatic situations. The performances of the cast are perfect, with characters having and defending different positions regarding this unpleasant theme. The dialogs and lines are very solid and intelligent. I noted in IMDb plot outline that this movie is based on the real-life story of Ramón Sampedro. Unfortunately, neither the movie nor the DVD gives this important information. My vote is nine.<br /><br />Title (Brazil): ""Mar Adentro"" (""Sea Inside"")",1
"I think that this movie is actually entertaining, although it lacks some features essential for this kinda' films. First of all, when Doug and Chappy start their mission, they take off with F-16B, and during the combat scenes, they are piloting F-16A. The second thing I dislike of this film is the ever-repeating F-16 rolling to its right to escape from missiles...why chaff and flares haven't been shown in any movie yet? Third of all, once you see the F-16 almost empty of ammo, it appears again plenty of missiles... the models used to simulate the destroyed aircraft ain't good either. However, I think that using IAI Kfir as opponent planes was really good, far better than the F-5 shown in Top Gun (but this movie isn't as good as that masterpiece).<br /><br />A funny movie, I love planes and I've seen it more than 3 times.",1
"Although I'm grateful this obscure gem of 70's Italian exploitation cinema features in the recently released ""Grindhouse Experience"" box set, and although it's also available on disc under the misleading and stupid alternate title ""Escape from Death Row"", I honestly think it deserves a proper and luxurious DVD edition, completely in its originally spoken languages with subtitle options (the dubbing is truly horrible), restored picture quality and a truckload of special bonus features! Heck, I don't even need the restored picture quality and bonus features if only we could watch the film in its original language. ""Mean Frank and Crazy Tony"" is a cheerfully fast-paced mafia/crime flick with a lot of violence, comedy (which, admittedly, doesn't always work), feminine beauty and two witty main characters. Tony Lo Bianco is terrific as the small thug pretending to be the city's biggest Don. When the real crime lord Frankie Dio (Lee Van Cleef) arrives in town, he sees an opportunity to climb up the ladder by offering his services. Frankie initially ignores the little crook, but they do eventually form an unlikely team when Frankie's entire criminal empire turns against him and a new French criminal mastermind even assassinates Frankie's innocent brother. Tony helps Frankie to escape from prison and together they head for Marseille to extract Frankie's revenge. The script of this sadly neglected crime gem funnily alters gritty action & suspense with light-headed bits of comedy, like the grotesque car chase through the narrow French mountain roads for example. The build up towards the typical mafia execution sequences (guided by an excellent Riz Ortolani score) are extremely tense and the actual killings are sadistic and merciless, which is probably why the film is considered to be somewhat of a grindhouse classic. The film lacks a strong female lead, as the lovely and amazingly voluptuous beauty Edwige Fenech sadly just appears in a couple of scenes, and then still in the background. On of the men behind the camera, responsible for the superb cinematography, was no less then Joe D'Amato. Great film, highly recommended to fans of Italian exploitation, and I hope to watch it again soon in its original version.",1
"Errol Flynn had quite a gift for comedy that was sadly rarely exploited. Given the right material this film demonstrates that he could have happily been quite at home in Cary Grant style, gentle comedies. Out of his various forays into the genre this is certainly the best. Patti Brady gives a fine performance in the child part and Eleanor Parker looks simply stunning throughout the film. An added bonus is the wonderful Hattie McDaniel who is sadly underused in this film- a welcome presence none the less. Flynn carries off his comedic duties with the same easy style that he brought to his swashbuckling roles. The fact that he makes it look like it's easy doesn't mean that it is. A super little family comedy, great for the Christmas period or any other time you feel like being cheered up.",1
"After a very long time Marathi cinema has come with some good movie.This movie is one of the best Marathi movies ever made. It shows how a old grandfather tries to save his grandsons eye. He tries everything that is possible in his hands to save the child's eye. Doctor and a relative of his tries to help him in his attempt.<br /><br />The acting by the grandfather, the boy and the doctor are simply superb. They have shown true picture of a typical Marathi life. Every bit of action has some meaning in it. I would recommend to watch this movie, as initially I thought this one would be of documentary type but this was above my expectations.<br /><br />This film is really going to touch your hearts.I would expect more Marathi movies to come up with performances like this.",1
"I like this movie because it is a fine work of cinema, made by people who care enough to make it art and not just home movies. It is filled with Super-surfer Greg Noll's home movies, and a boatload of amateur video from others who align themselves with his 50-year passion. Nevertheless, it has been expanded to the degree that it approaches aesthetic glory. It is filled with artistic talent, and athletic talent, however trivial you might think surfing to be athletic. Surfers are not astronauts nor test-pilots. Nor are they surgeons(perhaps) or Ph.d's(again, perhaps). It believes in the quest of the surfer. It believes in the beauty of human goofiness. It believes in the great gift of peace, which comes from the cessation of war. Surfers celebrate the cessation of war on the north beach of an Hawaiian island attacked by Japanese zeroes fifteen years before. It celebrates the down-time of a country which fought a cold war-instead of a hot-war - with the Russian socialists. Surfing is the ultimate narcissism. It is dangerous, but only slightly historical. I suspect Alexander the Great would not be celebrated for his surfing technique. He had to go out and conquer a few dozen countries to get the favorable press he has received. This movie has no military heroes. It has no guns. The only beach-head surfers conquer has a beer-stand and and a surfboard shop. This is not a problem. Peace is not desperate. It is the joy of exhalation.",1
"This is, by all categories, the best movie I have ever seen. Forget Hollywood - their movies always sucked - this is art! Moon Child's story starts with Kei - a Japanese vampire, who loathes what he has become and lives in denial. His wish for final death leads him to Mallepa, where refugees from several Asian countries live. Here, he meets Sho, an orphan living on the street.<br /><br />From here, the movie is an intense experience which bases on the visual and emotional part of the movie. It has everything; you laugh, you cry, you get angry, excited, sad, happy... Never has a movie touched me the way this movie do. And the actors are amazing - never have I heard anyone speak so many languages without it sounding strange. A big praise to the editor for creating this masterpiece...<br /><br />A last comment on this brilliant movie, is that it stars Gackt (ex-vocalist of Malice Mizer) and Hyde (vocalist of L'Arc~en~ciel) in excellent roles as Sho and Kei. I am amazed at how Gackt can change his way of speaking and acting depending on what age he is acting out.<br /><br />This is a must see. If you never see any films, see Moon Child, the Crow (Brandon Lee) and the newly released masterpiece Final Fantasy VII - Advent Children. All in their original languages, of course!",1
"Have to be honest and say that I haven't seen many independent films, but I thought this one was very well done. The direction and cinematography were engaging without becoming a distraction. The angles, settings, and lighting used successfully created the nightmarish world in which the main character was trapped. Many haunting and memorable images from the film stick in your mind long after it's over (always a sign of a good director).",1
"GREAT, Chris Diamantopoulos has got to be the best Robim Williams that I have every seen.. He acts it up, perfectly. This was like watching Robim Williams as he really was and is.. It almost made me cry watching him.<br /><br />I had no idea that Robin was as close a friend to John Belushi as he was. The portrayal of this relationship was very good and could almost stand on it's own merits.. Very sad, what both of them went through.<br /><br />I really felt for both Val and Robin during his rough times. I am glad that they ended it in a high note!<br /><br />I hope Robin puts a $100 bill in this guy's hat !!<br /><br />And it was great that it was filmed in Vancouver!",1
"I didnt know what to expect . I only watched it on a rainy sunday afternoon on pay tv . Right from the start it drew me in . The music and settings and characters were excellent . I hadnt heard of any of the actors but they all were outstanding . A wonderful thriller .<br /><br />Now that ive read other comments on this movie referring to past versions and the book , i will be endeavouring to find out more on this great movie",1
"To my eternal shame, I've never seen a silent movie - not even the mother of all vampire movies, ""Nosferatu"". However, if they display half the creativity and sheer joy of this effort from Buster Keaton then I'll probably try to watch a few more. This is genuinely funny as well as being a stunning introduction to the world of the silent comedies. The premise, such as it is, focuses around an unfortunate case of mistaken identity as Keaton is mistaken for renowned bad-guy Dead Shot Dan (co-director Malcolm St Clair). This leads to a number of chases and escapes as the authorities get ever closer to the increasingly desperate Keaton.<br /><br />You're left amazed and entertained in equal measures. Keaton is a natural comedian but also an accomplished stunt-man, judging by the way he leaps and jumps around like Jackie Chan on speed. And the comedy is also of an exceptionally high standard - my Better Half had to cut short a phone call to her parents because she was laughing too much! If you've never experienced a silent movie like this then it is nothing short of a revelation to watch - it certainly blew away any ideas I may have had about silent films. Naturally, it isn't as polished as today's movies - the acting is pretty awful, truth be told but that doesn't matter because you're enjoying the movie regardless. Anyone with a passing interest in movies in general should make the effort to watch this because they will not be disappointed. Brilliant!",1
"""Western Union"" is something of a forgotten classic western! Perhaps the reason for this lies in the fact of its unavailability on DVD in the United States. However, all is not lost as it has now appeared on Region 2 in England. This - being a blessing in some ways - is not only incongruous but totally ironic when one considers that a movie depicting the founding and establishment of such a uniquely American organization as The Western Union Telegraph Company is without a Region 1 release. It beggars belief! It simply doesn't make sense!<br /><br />Produced by Fox in 1941 ""Western Union"" was directed by Fritz Lang. This was only the second occasion the great German director undertook to direct a western! He had done an excellent job the year before with Fox's ""The Return Of Frank James"" and would have only one more western outing in 1952 with the splendid ""Rancho Notorious"". Lang was no Ford or Hawks but with ""Western Union"" he turned in a fine solid western that holds up very well. Beautifully photographed in early three strip Technicolor by Edward Cronjager it boasted a good cast headed by Robert Young, Randolph Scott and Dean Jagger. The female lead is taken by Virginia Gilmore who really has little to do in the picture. An actress who never made anything of her career. Her presence here is merely cosmetic.<br /><br />It is curious that Robert Young has top billing over Scott! It is clearly Scott's picture from the very beginning when we first see him in the film's terrific opening scene being chased by a posse across the plains. Young doesn't have much to do throughout the movie and seems out of place in a western. He just looks plain silly going up against Barton McLane in a gunfight! An actor who never really distinguished himself - except perhaps with ""Crossfire"" (1947)- Young appeared in a string of forgettable romantic comedies in the forties and fifties culminating with his greatest success when for seven years he was TV's ""Marcus Welby MD"" in the seventies. He died in 1998 at the age of 91.<br /><br />""Western Union"" recounts the connection by telegraph wire of Omaha and Salt Lake City. Scott plays a reformed outlaw hired by Western Union boss Dean Jagger to protect the line from marauding Sioux and to also take on McLane and his gang who are trying to destroy the line for their own devious ends. Robert Young is the young engineer from back east who joins the company and vies with Scott for the affections of Miss Gilmore. Some comic relief is provided by - and irritatingly so some would say - by Slim Summerville and John Carradine turns up in a meager role as the company doctor.<br /><br />Altogether though a spanking good western, albeit on Region 2, but in sparkling good quality that fans will be delighted with. My only crib is that there are no extras, not even a trailer and that terrible cover with those dull graphics. UGH!<br /><br />Footnote: Interestingly the associate producer on ""Western Union"" was Harry Joe Brown who later with Randolph Scott would create a partnership that would produce some of Scott's finest westerns in the fifties.",1
"I agree with the above comment, I love the realism in this, and in many movies (not just movies on eating disorders) the producers seem to forget that. They take an every day problem and create a hugely dramatic scene and then come the end of the movie everything is perfect again, which I dislike because its not reality. Not meaning to say things can't get better, and not meaning to say things don't in this movie, but it doesn't spend most of the movie creating all these problems, and come the end of the movie everything is perfect again. When people have eating disorders people don't just admit it and want to get better, and then life is peachy, it takes time, and I like how in this movie we grow with the characters, we go through the difficulties with them, getting better and worse, because it is a very important part of the movie. It gets into the minds of people with eating disorders, and shows the complications and pain, in a very realistic way, and I loved that. I also love how it shows The secrecy and betrayal people feel when suffering from eating disorders, it is scary to see how people react when they find out, especially if they approve of it. I thought this movie was very touching and beautiful and well told, and defiantly one of my favourites.",1
"Many people know how it feels when a loved one is lost. The feelings of pain, grief and sorrow can be unbearable. However, sometimes it is the memories they leave behind that trigger the saddest emotions. This theme is superbly portrayed in the short film 'Tulip', directed by the award winning Australian actress, Rachel Griffths. Described as a movie 'as much about memories as it is about love', a string of sensitivity and sentimentality is expertly threaded into this triumphant 15 minute film.<br /><br />'Tulip' is a beautifully wrought, touching and heart-warming story of a man's journey in coming to terms with the loss of his wife through the relationship he shares with a very special animal, 'Tulip'. The film opens with a rising dawn, the chirping of birds and a vast landscape, introducing the sense of rustic harmony present throughout the film. A soft music plays, marking the entrance of Ruth (Jean Bain). She wears a flowered dress and apron with a sun hat on her head. She gently pets Tulip, caressing her ears and patting her back. The furnishing of the house is impressive and the attention to detail is creditable (a vase of tulips can be seen on the bench), reflecting the peaceful rural community. Will (Charles 'Bud' Tingwell) greets Ruth as she is spooning the milk from the bucket. They pour the milk and coffee together, a sign of companionship and teamwork. Not a word is said but it is obvious that their relationship is close and affectionate; they paint a perfect picture of happiness.<br /><br />Sadly, happiness doesn't last forever. The tragic passing of Ruth affects Will deeply. An effective scene of fading cars highlights Will's isolation and vulnerability at the end of the day of the funeral. Soon he sinks into depression and becomes oblivious to his surroundings when everything seems hopeless and lost. At Will's moment of despair, Tulip becomes the symbol of Ruth, the genuine connection Will has with his late wife. It was through Tulip that Will learns to cope with the absence of Ruth and overcome the heartrending feelings of loneliness.<br /><br />Each of the characters is realistically and solidly portrayed, especially the part of Will. Charles 'Bud' Tingwell brings the character to life through personal investment. The recent loss of his own wife (Audrey Tingwell) is effectively reflected in his acting. Every sag of his shoulder and every frown on his brow make the viewer empathize strongly with the character. The character of Ruth is wonderfully carried out by Jean Bain. Although Ruth does not say a single word throughout the movie, her sweet personality and loving relationship with Will are obvious. Lois Ramsey and Kati Edwards give delightful performances in supporting roles as the friendly Margaret and Mary. They also add a subtle humor to the bittersweet story.<br /><br />An anecdote from Griffths' childhood, the story of loss and discovery is remarkably captured in 'Tulip'. Beautifully shot and superbly acted, this film will surely make you misty eyed, triumphant or feel like drinking a cup of milk.",1
"I just watched this move for the 5th or 6th time and am still in love with it. It still makes me cry and sing and worry and celebrate.<br /><br />I almost wrote Bonnie Hunt a letter to tell her how much I love it. David Duchovny's grief scene is so flippin real!!! Minnie Driver is so natural and honest. My favorite line is when Duchovny says ""I miss Elizabeth but I ache for Grace"". Oh man! I'm crying just thinking about it. ALSO... Bonnie Hunt and Jim Belushi are sooooooooooooo the perfect Chicago area couple!! I know them I swear! I'm related to them I'm sure. <br /><br />This movie is in my three times a year rotation!!! I'd watch it once a week but I'm afraid I'd get too used to it!!! I always want to make it a special day when I watch it!!",1
"Putting the UFO ""thing"" aside. This was the best documentary I've seen. Factual reporting by Neil and Buzz... a must see. The interviews and reporting are a revelation since most of the information was stamped confidential in 1969 and only released in 2006. No documentary to date has the detail or accuracy for such a brief 47 minutes... The FACTS will blow you away, and you will be left in awe of the risks taken to be the first on the moon... Neil and Buzz are probably the biggest hero's of our time. Ever see a man save his own life? Bet not. Neil saves his life when only mili-seconds separated him from death. Amazing to watch. It is a travesty people have not known all the details assosiated with landing on the moon and the courage those men had when facing certain death, from a failing computer... 10 stars!",1
"I felt drawn into the world of the manipulation of mind and will at the heart of the story. The acting by Nolte, Lee, Arkin and the supporting cast was superb. The strange twists in the Vonnegut story are made stranger by odd details.",1
"During 1933 this film had many cuts taken from it because it was very over the top for the story content and the fact that Lily Powers,(Barbara Stanwyck) would do anything to obtain great wealth and power. Lily's father had forced his daughter into prostitution at the age of 14 and she grew up in a steel mill of a town with very poor people and her father ran a speakeasy which brought into his home all kinds of male characters who had their eye on Lily. As the story progresses, Lily meets up with man after man and eventually finds a guy who has everything and is a playboy bank president It is great to see a very young John Wayne, (Jimmy McCoy Jr.) who was only 25 when this picture was produced and Jimmy did not even get to first base with Lily, not even for lunch. A very young George Brent, (Coutland Trenholm) stars along with Barbara Stanwyck and both gave outstanding performances. This is a great film from 1933 which was produced by Darryl F. Zanuck and was locked up in a fault for many years and just recently is being shown on the silver screen. This film is rather mild compared to what we view on the Hollywood screens today, but in 1933 it was very naughty to watch this type of film. Enjoy",1
"This show was a pleasant surprise after watching Mad TV on a Saturday night. Spike is an excellent host that you can tell is still getting used to it but he is doing great adjusting to his new job. I can imagine it being a difficult transition from writer(Seinfeld) to host however, unlike a lot of new talk show hosts he does not let airtime ride while trying to figure out what to do next. He is quick-minded and each segment and section rolls into one another smoothly. It also doesn't hurt that he's kinda sexy in a nerdy type of way so he's not hard on the eyes like Leno or Letterman. I can't remember the exact episode date that was my favorite but I especially LOVED the Idiot Paparazzi skit with a fake J-Lo and Katie Holmes. Great New Show!!",1
